Field,Value,Neg,Pos,Total,Ratio
device_ip,d76ee00f,44,6,50,0.12
device_ip,7841b54b,43,7,50,0.14
device_ip,8fb2558e,45,5,50,0.1
device_ip,ce411523,45,5,50,0.1
device_ip,b39bfa21,42,8,50,0.16
device_ip,3c3caa94,43,7,50,0.14
device_id,9d54ca8d,47,3,50,0.06
device_ip,2862e272,43,7,50,0.14
device_ip,0c134497,42,8,50,0.16
device_ip,3871b7af,49,1,50,0.02
device_ip,7b240e05,41,9,50,0.18
device_ip,f7373964,40,10,50,0.2
device_ip,d31d7716,43,7,50,0.14
device_ip,a8ecee39,40,10,50,0.2
device_ip,8f4c44cd,37,13,50,0.26
device_ip,5ccb2085,50,0,50,0.0
device_ip,1bb226a2,46,4,50,0.08
device_ip,89faa70d,46,4,50,0.08
device_ip,c6da88dd,42,8,50,0.16
device_model,85fa6c8e,49,1,50,0.02
device_ip,bb1627d4,50,0,50,0.0
device_ip,f541c5c4,33,17,50,0.34
device_ip,c85cd916,40,10,50,0.2
device_ip,8452f5cf,35,15,50,0.3
device_id,2776f61b,50,0,50,0.0
device_ip,38e60752,50,0,50,0.0
device_ip,2c14d1fa,43,7,50,0.14
device_ip,7c0288d7,37,13,50,0.26
device_id,5c6145fc,50,0,50,0.0
device_ip,b68ba47a,48,2,50,0.04
device_id,cf705549,49,1,50,0.02
device_ip,5fbb2f6e,48,2,50,0.04
device_ip,51bee92b,50,0,50,0.0
device_ip,e14999fc,32,18,50,0.36
device_ip,261aa176,46,4,50,0.08
app_id,34c4339f,43,7,50,0.14
device_ip,94f96173,46,4,50,0.08
device_ip,89497002,48,2,50,0.04
device_ip,a9ecd2ae,50,0,50,0.0
device_ip,9e089267,40,10,50,0.2
device_ip,477299fa,50,0,50,0.0
device_ip,6f989cc1,39,11,50,0.22
device_id,2fb6a271,50,0,50,0.0
device_ip,c6848fd8,50,0,50,0.0
device_id,72147e7a,50,0,50,0.0
device_ip,722da5f8,45,5,50,0.1
device_id,c6663ea1,34,16,50,0.32
device_ip,7c1c6307,44,6,50,0.12
device_ip,9a12b185,50,0,50,0.0
device_ip,69619215,47,3,50,0.06
device_ip,5fc161c1,48,2,50,0.04
device_ip,907dfd92,48,2,50,0.04
device_ip,cdd2f65d,35,15,50,0.3
site_domain,5fbb44f9,28,22,50,0.44
device_ip,f7ca91f5,49,1,50,0.02
device_ip,98959f2d,40,10,50,0.2
device_ip,478368b1,43,7,50,0.14
device_ip,1cdce390,26,24,50,0.48
device_id,90232024,39,11,50,0.22
device_ip,bbaebff0,42,8,50,0.16
device_id,11e2bb3e,42,8,50,0.16
device_ip,9020d8bb,42,8,50,0.16
device_ip,0a50aa75,42,8,50,0.16
device_ip,0afd87c3,49,1,50,0.02
device_ip,aa86fa95,39,11,50,0.22
device_id,97df0512,37,13,50,0.26
device_ip,27171699,35,15,50,0.3
device_ip,21488f10,50,0,50,0.0
device_ip,329a675c,44,6,50,0.12
device_ip,3e8e5075,48,2,50,0.04
device_ip,4111109b,50,0,50,0.0
device_ip,9483bead,33,17,50,0.34
device_ip,52a2acc6,44,6,50,0.12
device_ip,711e4af4,45,5,50,0.1
device_ip,a860cf47,45,5,50,0.1
device_ip,e4837657,32,18,50,0.36
device_ip,1bf73cde,47,3,50,0.06
site_domain,b85b1910,50,0,50,0.0
device_ip,a2749627,49,1,50,0.02
device_id,0b2182b5,35,15,50,0.3
device_ip,59c5a2c1,50,0,50,0.0
device_ip,5c52e558,48,2,50,0.04
device_ip,f171eb55,39,11,50,0.22
device_ip,32bb17cc,43,7,50,0.14
device_id,6698c5ad,44,6,50,0.12
device_id,759db416,50,0,50,0.0
device_ip,4049bb65,49,1,50,0.02
device_ip,7c25055f,50,0,50,0.0
device_ip,3bf0d103,50,0,50,0.0
device_ip,35bacb45,44,6,50,0.12
device_ip,c4cf0c48,50,0,50,0.0
device_ip,048e4ee4,43,7,50,0.14
device_ip,c2d87179,40,10,50,0.2
device_id,6973a3aa,50,0,50,0.0
device_ip,0800a699,45,5,50,0.1
device_id,d2d07136,46,4,50,0.08
device_ip,6d0cfceb,39,11,50,0.22
device_id,973b323c,48,2,50,0.04
device_ip,1e3d1b8d,31,19,50,0.38
device_ip,062716e8,50,0,50,0.0
device_ip,102e9e6b,50,0,50,0.0
device_ip,bd9a548e,49,1,50,0.02
site_domain,60cacac4,18,32,50,0.64
device_ip,902555d6,36,14,50,0.28
device_ip,e6233514,50,0,50,0.0
device_ip,7078e061,45,5,50,0.1
device_ip,3f6e1d8b,49,1,50,0.02
device_ip,1d341b99,48,2,50,0.04
device_ip,7eaed43f,43,7,50,0.14
device_ip,b4674841,34,16,50,0.32
device_ip,d5008d6c,47,3,50,0.06
device_ip,d2441105,49,1,50,0.02
device_ip,2bed0004,41,9,50,0.18
device_ip,7376d46d,33,17,50,0.34
device_id,624e583a,49,1,50,0.02
device_ip,114f0489,37,13,50,0.26
device_ip,3c3301ad,50,0,50,0.0
device_ip,926be3da,48,2,50,0.04
device_ip,adc5bc4e,39,11,50,0.22
device_ip,28bd391c,34,16,50,0.32
device_ip,848e0cb5,50,0,50,0.0
device_ip,470d8c22,31,19,50,0.38
device_ip,98c2610b,42,8,50,0.16
device_ip,3dc81c95,40,10,50,0.2
device_ip,a08e0911,47,3,50,0.06
device_ip,df583ab0,46,4,50,0.08
device_ip,edc97d2f,47,3,50,0.06
device_ip,fb9943e9,49,1,50,0.02
device_ip,e8da484e,50,0,50,0.0
device_ip,d3c92d9e,50,0,50,0.0
device_ip,176f0d17,32,18,50,0.36
device_ip,54e5c251,37,13,50,0.26
device_ip,8a838868,50,0,50,0.0
device_ip,a728d9da,32,18,50,0.36
device_ip,6e0ee0fe,50,0,50,0.0
device_id,6d3f5515,50,0,50,0.0
device_ip,fab9ec4d,39,11,50,0.22
device_ip,ade534cb,41,9,50,0.18
device_id,f58edfae,48,2,50,0.04
device_ip,faa06dc8,48,2,50,0.04
device_ip,99244da7,50,0,50,0.0
device_ip,dd9af945,31,19,50,0.38
device_ip,d7f8427e,50,0,50,0.0
device_ip,cfefc336,50,0,50,0.0
device_ip,b689e88d,49,1,50,0.02
device_ip,63a30d62,43,7,50,0.14
device_ip,18bf36f3,49,1,50,0.02
device_ip,c30a467c,46,4,50,0.08
device_ip,47b2aca3,45,5,50,0.1
device_ip,6ba6cb83,44,6,50,0.12
device_ip,c9b0ca65,45,5,50,0.1
device_ip,7116b059,43,7,50,0.14
device_ip,48367b6c,50,0,50,0.0
device_ip,fd9cf071,37,13,50,0.26
device_ip,52efef0c,49,1,50,0.02
device_ip,f2a9876d,50,0,50,0.0
device_ip,b0d97904,49,1,50,0.02
device_ip,cd92af88,38,12,50,0.24
device_ip,9fc8fb46,29,21,50,0.42
device_ip,59083aa9,40,10,50,0.2
device_ip,1511852a,50,0,50,0.0
device_ip,8fd1f4e2,43,7,50,0.14
device_ip,022d36d0,48,2,50,0.04
device_ip,be8915ad,47,3,50,0.06
device_ip,3e2d3822,37,13,50,0.26
device_ip,b3a4b906,43,7,50,0.14
device_ip,e1550019,40,10,50,0.2
device_ip,ec160765,50,0,50,0.0
device_ip,04d91dbd,50,0,50,0.0
device_ip,57b6019f,50,0,50,0.0
device_ip,7c55f35a,45,5,50,0.1
device_ip,a009ac6c,42,8,50,0.16
device_ip,4a81c796,40,10,50,0.2
device_ip,d900191b,50,0,50,0.0
device_ip,39b7c3fa,48,2,50,0.04
device_ip,4f719c82,41,9,50,0.18
device_id,f7dda743,41,9,50,0.18
device_ip,0d06c835,24,26,50,0.52
device_ip,b281c303,50,0,50,0.0
device_ip,2fd431ae,43,7,50,0.14
device_ip,541e0daf,46,4,50,0.08
device_ip,f6753403,45,5,50,0.1
device_ip,74f9bb9d,34,16,50,0.32
device_ip,4fbd07b9,46,4,50,0.08
device_ip,984566f4,37,13,50,0.26
device_ip,0a2db3f9,38,12,50,0.24
device_ip,0f554c8b,48,2,50,0.04
device_id,fdd173c1,50,0,50,0.0
device_ip,a8444df5,48,2,50,0.04
device_id,0dffa473,44,6,50,0.12
device_ip,fb461c66,38,12,50,0.24
device_ip,fb23863b,38,12,50,0.24
device_ip,2294ef1b,46,4,50,0.08
device_ip,81ea4ddc,49,1,50,0.02
device_ip,1c724187,49,1,50,0.02
device_ip,9633c4a1,38,12,50,0.24
device_ip,3b412b6e,49,1,50,0.02
device_ip,191f37d6,36,14,50,0.28
device_ip,48137eea,35,15,50,0.3
device_ip,d6da7f76,50,0,50,0.0
device_ip,c319ea37,49,1,50,0.02
device_ip,d9cb169f,32,18,50,0.36
device_ip,885dab37,41,9,50,0.18
device_ip,14f21af5,50,0,50,0.0
device_ip,c837afd0,50,0,50,0.0
device_ip,b5b8917e,47,3,50,0.06
device_ip,a5a0203a,50,0,50,0.0
device_ip,4ae88356,37,13,50,0.26
device_ip,10187f7e,45,5,50,0.1
device_ip,3698feb4,48,2,50,0.04
device_ip,8b2f38ed,36,14,50,0.28
device_ip,bf6d71a9,46,4,50,0.08
device_id,6342043d,50,0,50,0.0
device_ip,e67fdc7d,35,15,50,0.3
device_id,6f584d58,46,4,50,0.08
device_ip,cfc30899,50,0,50,0.0
device_ip,8e8fe49d,40,10,50,0.2
device_ip,b084a4ed,50,0,50,0.0
device_ip,a84f5a35,40,10,50,0.2
device_ip,46626555,40,10,50,0.2
device_ip,a79be083,32,18,50,0.36
device_ip,15d065d7,36,14,50,0.28
device_id,0c6698d0,45,5,50,0.1
device_ip,7d45ab84,32,18,50,0.36
device_ip,e1b6a222,41,9,50,0.18
device_ip,36b0bfce,38,12,50,0.24
device_ip,4b23dce0,45,5,50,0.1
device_ip,225a9997,44,6,50,0.12
device_ip,3fbf1682,45,5,50,0.1
device_ip,354e60e1,50,0,50,0.0
device_id,a14ad12d,5,45,50,0.9
device_ip,c160d7e5,26,24,50,0.48
device_ip,0a1ce346,50,0,50,0.0
device_ip,eac569a2,36,14,50,0.28
device_ip,99f81d6d,45,5,50,0.1
device_id,b4393277,50,0,50,0.0
device_ip,396a50f1,49,1,50,0.02
device_ip,5c2755ad,43,7,50,0.14
device_ip,b3f857fd,41,9,50,0.18
device_ip,d06eef3a,50,0,50,0.0
device_id,8365965c,50,0,50,0.0
device_ip,f71be1bb,44,6,50,0.12
device_ip,006f2618,36,14,50,0.28
device_ip,7653fed5,34,16,50,0.32
device_id,183d5948,50,0,50,0.0
device_ip,6304b2b0,41,9,50,0.18
device_id,0bf6990a,50,0,50,0.0
device_ip,fb16e03f,45,5,50,0.1
device_ip,82d0f4e4,47,3,50,0.06
device_ip,893745d3,48,2,50,0.04
device_ip,1bf0cb5e,50,0,50,0.0
device_ip,ae389c16,47,3,50,0.06
device_id,9f730f52,46,4,50,0.08
device_id,2d186639,50,0,50,0.0
device_ip,45a6a2cd,40,10,50,0.2
device_ip,7cdd93b8,45,5,50,0.1
device_ip,fb9f8dc3,40,10,50,0.2
device_id,4a03d21f,48,2,50,0.04
device_ip,f231c8ce,47,3,50,0.06
device_ip,46641801,49,1,50,0.02
device_ip,912371d6,38,12,50,0.24
device_ip,c5216af0,49,1,50,0.02
device_ip,a3ee95bc,48,2,50,0.04
device_ip,dfdf7061,34,16,50,0.32
device_ip,39ff44cc,36,14,50,0.28
device_ip,3ec5e037,50,0,50,0.0
device_ip,5c4948ac,46,4,50,0.08
device_ip,427093f7,40,10,50,0.2
device_ip,51300895,50,0,50,0.0
device_ip,2fb59f05,47,3,50,0.06
device_ip,56e8c4d4,47,3,50,0.06
device_ip,1fb891be,50,0,50,0.0
device_ip,26ed3ab0,45,5,50,0.1
device_ip,38b20c8b,39,11,50,0.22
device_ip,f3e89fff,42,8,50,0.16
device_id,78d530ed,50,0,50,0.0
device_id,b3225deb,20,30,50,0.6
device_id,f6980827,50,0,50,0.0
device_ip,2e4fc893,47,3,50,0.06
device_ip,66268d50,35,15,50,0.3
device_ip,bab2af2d,47,3,50,0.06
device_ip,baad5b13,50,0,50,0.0
device_ip,5ffb575f,34,16,50,0.32
device_id,e6ccc4dd,40,10,50,0.2
device_ip,6dbf6639,49,1,50,0.02
device_ip,db453c4c,49,1,50,0.02
device_ip,657917d9,34,16,50,0.32
device_ip,cd8179c7,36,14,50,0.28
device_ip,b93c715b,41,9,50,0.18
device_ip,9936d884,45,5,50,0.1
device_ip,6c7604fa,50,0,50,0.0
device_id,460dff3a,49,1,50,0.02
device_ip,5c3847fb,38,12,50,0.24
device_ip,c3e9cbe3,50,0,50,0.0
device_ip,b9480cff,38,12,50,0.24
device_ip,149b571c,32,18,50,0.36
device_ip,e801e57a,40,10,50,0.2
device_ip,9a3dedd4,37,13,50,0.26
device_id,ce961c9b,50,0,50,0.0
device_ip,b127fa71,42,8,50,0.16
device_ip,e9f62430,50,0,50,0.0
device_ip,0fada4bf,43,7,50,0.14
device_ip,4bd2e91d,48,2,50,0.04
device_ip,d02c0503,28,22,50,0.44
device_ip,e377a98f,45,5,50,0.1
device_ip,a438ce41,46,4,50,0.08
device_id,950bfa7c,50,0,50,0.0
device_ip,9c28f6b6,49,1,50,0.02
device_ip,ed5e7717,48,2,50,0.04
device_ip,a670f509,47,3,50,0.06
site_domain,21eba5fa,42,8,50,0.16
device_ip,c5627a31,31,19,50,0.38
device_ip,6243c648,41,9,50,0.18
device_ip,d7f9ae97,40,10,50,0.2
device_ip,e021e2fb,38,12,50,0.24
device_ip,b7ad1530,37,13,50,0.26
device_ip,0a4abcb4,42,8,50,0.16
device_ip,05712c81,36,14,50,0.28
device_ip,69b762dc,49,1,50,0.02
device_ip,66b2b458,33,17,50,0.34
device_ip,4c93dc49,49,1,50,0.02
device_id,26511ab0,46,4,50,0.08
device_ip,8e31bd1f,42,8,50,0.16
device_ip,c78fbc9f,49,1,50,0.02
device_ip,903fc280,42,8,50,0.16
device_ip,8f1e113d,39,11,50,0.22
device_ip,dc0580c3,32,18,50,0.36
device_ip,5984a3ac,34,16,50,0.32
device_id,255d76e7,46,4,50,0.08
device_ip,530b3992,49,1,50,0.02
device_id,6d407899,43,7,50,0.14
device_ip,87c6f870,43,7,50,0.14
device_ip,3d1c2ef7,26,24,50,0.48
device_ip,2a1f0201,48,2,50,0.04
device_ip,b1020fd4,50,0,50,0.0
device_ip,b7990524,40,10,50,0.2
device_ip,3936be5b,50,0,50,0.0
device_ip,3a86ec40,49,1,50,0.02
device_ip,67702556,50,0,50,0.0
device_ip,5c918735,38,12,50,0.24
device_id,c2f31488,49,1,50,0.02
device_ip,650a777b,49,1,50,0.02
device_ip,663c4111,41,9,50,0.18
device_ip,0b893893,47,3,50,0.06
device_ip,eba7fb4c,30,20,50,0.4
device_ip,bf80b3df,34,16,50,0.32
device_ip,edc8a954,36,14,50,0.28
device_ip,c9268cfb,50,0,50,0.0
device_ip,0324c34f,47,3,50,0.06
device_ip,f8f26f03,41,9,50,0.18
device_ip,cac769c6,33,17,50,0.34
device_ip,3d786f4f,42,8,50,0.16
device_ip,7f82369f,37,13,50,0.26
device_ip,273dc898,50,0,50,0.0
device_ip,3ea30e80,50,0,50,0.0
device_ip,b608deff,48,2,50,0.04
device_id,e124ef2f,46,4,50,0.08
device_ip,0cd80d0c,49,1,50,0.02
device_ip,16d81925,44,6,50,0.12
device_ip,a0db5075,44,6,50,0.12
device_ip,959b03fe,44,6,50,0.12
device_ip,122a491d,44,6,50,0.12
device_ip,3c952b82,45,5,50,0.1
device_ip,43f93b6f,47,3,50,0.06
device_id,ca6fac9e,50,0,50,0.0
device_ip,d0b27b72,46,4,50,0.08
device_ip,9d48cbff,48,2,50,0.04
app_id,18db2956,48,2,50,0.04
device_ip,388d2980,38,12,50,0.24
device_ip,8a0fa1ad,48,2,50,0.04
device_ip,b318d645,46,4,50,0.08
device_id,1fd8d3e1,49,1,50,0.02
device_ip,f0a29e9b,47,3,50,0.06
device_ip,936b004e,49,1,50,0.02
app_id,33fdd8ca,47,3,50,0.06
device_id,d959787d,46,4,50,0.08
device_ip,a62953ff,46,4,50,0.08
device_id,b17d2165,50,0,50,0.0
device_ip,d9a547c3,48,2,50,0.04
device_ip,be33e05a,50,0,50,0.0
device_ip,289dba4b,50,0,50,0.0
device_id,1c0fa6c8,26,24,50,0.48
device_id,2517b131,32,18,50,0.36
device_ip,d7760333,41,9,50,0.18
device_id,a74fd374,43,7,50,0.14
device_ip,79ade4bf,50,0,50,0.0
device_ip,b90f6490,38,12,50,0.24
device_ip,3ea5c5b4,49,1,50,0.02
device_ip,13c48158,45,5,50,0.1
device_ip,91a77a79,38,12,50,0.24
device_ip,01629a78,48,2,50,0.04
device_id,7e92dbc2,50,0,50,0.0
device_ip,e3d20cd9,47,3,50,0.06
device_ip,fe88b78b,37,13,50,0.26
device_ip,e9ef260f,40,10,50,0.2
device_ip,9cc798cf,38,12,50,0.24
device_ip,96e90a60,50,0,50,0.0
device_id,6499d0c8,49,1,50,0.02
device_ip,79d8b955,45,5,50,0.1
device_ip,9ad09593,41,9,50,0.18
device_ip,a892d097,50,0,50,0.0
device_ip,2c25b197,43,7,50,0.14
device_ip,494361b4,50,0,50,0.0
device_id,fee62ef0,45,5,50,0.1
device_ip,17894370,50,0,50,0.0
device_ip,3298ad9c,43,7,50,0.14
device_ip,9ac7b1c4,48,2,50,0.04
device_ip,dffbb63f,27,23,50,0.46
device_ip,18b537e3,47,3,50,0.06
device_id,804e73b5,34,16,50,0.32
device_ip,ce0fc8d2,49,1,50,0.02
device_ip,eefa84bf,49,1,50,0.02
device_ip,a44ffba2,41,9,50,0.18
app_domain,2ef29720,44,6,50,0.12
device_ip,89d6164b,50,0,50,0.0
device_ip,6938cdc8,33,17,50,0.34
device_id,6dbf1c6d,49,1,50,0.02
device_ip,aa9451f0,48,2,50,0.04
device_ip,95a22d63,48,2,50,0.04
device_ip,91e6a698,49,1,50,0.02
device_ip,a0020018,47,3,50,0.06
device_ip,024e9405,45,5,50,0.1
device_ip,5ec30942,42,8,50,0.16
device_ip,325173a4,37,13,50,0.26
device_ip,d02a6440,49,1,50,0.02
device_ip,7cb83cb5,49,1,50,0.02
device_ip,ace34962,31,19,50,0.38
device_ip,532313ad,49,1,50,0.02
device_ip,18197a1a,50,0,50,0.0
device_id,4c7d118c,50,0,50,0.0
device_ip,c91801d9,47,3,50,0.06
device_ip,97002477,43,7,50,0.14
app_id,09c70ca0,44,6,50,0.12
device_ip,0bb58e6c,49,1,50,0.02
device_ip,3d7144a1,50,0,50,0.0
device_ip,5a1ed329,46,4,50,0.08
device_ip,814ac41c,50,0,50,0.0
device_ip,633d24de,36,14,50,0.28
device_ip,749781c1,41,9,50,0.18
device_ip,f897a9d4,50,0,50,0.0
device_ip,03551c82,36,14,50,0.28
device_ip,c8f78327,37,13,50,0.26
device_ip,4e0bb54d,42,8,50,0.16
device_ip,786a5de9,45,5,50,0.1
device_id,751ef06d,46,4,50,0.08
device_ip,3a466238,44,6,50,0.12
device_ip,0f3e7747,33,17,50,0.34
device_ip,61fb5774,40,10,50,0.2
device_ip,81758bbb,34,16,50,0.32
device_ip,49f640e9,38,12,50,0.24
device_ip,2a2192fb,49,1,50,0.02
device_ip,cf86fda2,45,5,50,0.1
device_ip,fc0c7ce2,50,0,50,0.0
device_ip,75be54d8,40,10,50,0.2
device_id,42e8c510,39,11,50,0.22
device_id,d7c4e8b8,50,0,50,0.0
device_ip,638c3930,49,1,50,0.02
device_ip,1a44a028,47,3,50,0.06
device_ip,b7ed3aa5,44,6,50,0.12
device_id,393eb1bf,42,8,50,0.16
device_ip,41440af4,44,6,50,0.12
device_ip,a5e5a096,39,11,50,0.22
device_id,a23891e5,48,2,50,0.04
device_id,c4166051,46,4,50,0.08
device_id,4a4a4502,49,1,50,0.02
device_ip,77769289,41,9,50,0.18
device_ip,637462ca,32,18,50,0.36
device_ip,4ec4a551,50,0,50,0.0
device_ip,0727b2d5,48,2,50,0.04
device_ip,a10a3816,47,3,50,0.06
device_ip,27de0543,44,6,50,0.12
device_ip,17293311,43,7,50,0.14
device_ip,54464078,48,2,50,0.04
device_ip,ab4194ce,37,13,50,0.26
device_ip,1ff80cd3,49,1,50,0.02
device_ip,6d5f95ee,28,22,50,0.44
device_ip,0a35c46e,49,1,50,0.02
device_ip,f1134e32,44,6,50,0.12
device_ip,0b26ad78,50,0,50,0.0
device_ip,26c99062,49,1,50,0.02
device_ip,4f56b400,47,3,50,0.06
device_id,be1f74ec,48,2,50,0.04
device_ip,443aed23,40,10,50,0.2
device_ip,79567e60,35,15,50,0.3
device_id,5d33bb06,50,0,50,0.0
device_ip,7d8f3ea3,44,6,50,0.12
device_ip,3f231825,37,13,50,0.26
device_ip,38fe712d,37,13,50,0.26
device_ip,09a3c345,48,2,50,0.04
device_ip,c206daaf,49,1,50,0.02
device_ip,4d519dd7,34,16,50,0.32
device_ip,5a531544,50,0,50,0.0
device_ip,87efd667,37,13,50,0.26
device_ip,f9423a8f,49,1,50,0.02
device_ip,863f6d14,47,3,50,0.06
device_id,65f99052,49,1,50,0.02
device_ip,1c35a25b,50,0,50,0.0
device_ip,540b90ec,50,0,50,0.0
device_ip,7fab5f2b,45,5,50,0.1
device_ip,827835f8,44,6,50,0.12
device_ip,ed038503,48,2,50,0.04
device_ip,01374632,40,10,50,0.2
device_ip,8c0f65ba,50,0,50,0.0
device_ip,eec3b7e0,44,6,50,0.12
device_id,d2002dbd,37,13,50,0.26
device_ip,daab42fd,49,1,50,0.02
device_ip,35e22e80,39,11,50,0.22
device_ip,cc8381d9,49,1,50,0.02
device_ip,3b58f1b2,41,9,50,0.18
device_ip,eb2d8235,35,15,50,0.3
device_ip,1f6ef2f8,40,10,50,0.2
device_ip,e5a24826,46,4,50,0.08
device_ip,d4851c73,44,6,50,0.12
device_ip,705b9dd2,37,13,50,0.26
device_ip,d13cf8a2,47,3,50,0.06
device_ip,085a3de6,46,4,50,0.08
device_ip,92a3aeeb,50,0,50,0.0
device_ip,b67d6816,50,0,50,0.0
device_ip,e3647410,49,1,50,0.02
device_ip,456bce21,48,2,50,0.04
device_ip,9d07f146,47,3,50,0.06
device_ip,0fcbe8d5,37,13,50,0.26
device_ip,2d83b44a,28,22,50,0.44
site_domain,21c45e56,18,32,50,0.64
device_ip,eee40c69,38,12,50,0.24
device_ip,7f1e47c5,48,2,50,0.04
device_ip,89be1b3c,41,9,50,0.18
device_model,4d707dc3,39,11,50,0.22
device_ip,0df91c8a,49,1,50,0.02
device_ip,7e9c559a,33,17,50,0.34
device_ip,15a3a492,43,7,50,0.14
device_id,f944df1e,48,2,50,0.04
device_ip,b4b73eb1,49,1,50,0.02
device_ip,599fc0d7,46,4,50,0.08
device_ip,9a27c066,45,5,50,0.1
device_ip,1e1e75a3,48,2,50,0.04
device_ip,46419614,38,12,50,0.24
device_ip,a9330088,46,4,50,0.08
device_ip,ae3422b5,48,2,50,0.04
device_ip,8c276e7d,50,0,50,0.0
device_ip,3450661a,47,3,50,0.06
device_ip,426991bb,48,2,50,0.04
device_ip,0b285e41,50,0,50,0.0
device_id,90aee403,49,1,50,0.02
device_ip,8b7ceb17,40,10,50,0.2
device_ip,3ded4004,50,0,50,0.0
device_ip,01ba091f,50,0,50,0.0
device_ip,55abfe9a,50,0,50,0.0
device_ip,5f341a73,38,12,50,0.24
device_id,83480020,50,0,50,0.0
device_ip,ef47b590,43,7,50,0.14
device_ip,92ac9e0c,50,0,50,0.0
device_ip,2980ec9b,49,1,50,0.02
device_ip,7a1604b3,39,11,50,0.22
device_ip,8006b59d,44,6,50,0.12
device_ip,fa56b88c,40,10,50,0.2
device_ip,7b2fa8b7,40,10,50,0.2
device_ip,a39b5c8d,41,9,50,0.18
device_ip,0cd7d097,39,11,50,0.22
device_ip,19be4bb6,39,11,50,0.22
device_ip,7e7d87d8,38,12,50,0.24
device_ip,89cfaa44,47,3,50,0.06
device_ip,86c4381d,48,2,50,0.04
device_ip,340b2bfe,31,19,50,0.38
device_ip,c63e7143,49,1,50,0.02
device_ip,f509ee71,41,9,50,0.18
device_ip,0796ff49,45,5,50,0.1
device_ip,ee3122ca,32,18,50,0.36
device_ip,f429ddff,44,6,50,0.12
device_ip,ba71442b,50,0,50,0.0
device_ip,8338ca0e,29,21,50,0.42
device_ip,97d2e22f,48,2,50,0.04
device_ip,f2aea9d0,48,2,50,0.04
device_ip,3499c98f,35,15,50,0.3
device_ip,4bb13ee9,49,1,50,0.02
device_ip,4757f675,50,0,50,0.0
app_id,53062013,28,22,50,0.44
device_ip,67e7e42e,39,11,50,0.22
device_ip,8eb57b00,48,2,50,0.04
device_ip,c7469208,36,14,50,0.28
device_id,0b461d45,46,4,50,0.08
device_ip,265f3cb6,37,13,50,0.26
device_ip,cc0996d4,32,18,50,0.36
device_ip,4a28d509,39,11,50,0.22
device_ip,b44084c8,41,9,50,0.18
device_ip,5bd8601d,35,15,50,0.3
device_ip,0224d0e2,50,0,50,0.0
device_id,f3382438,47,3,50,0.06
device_ip,5bbbfc1b,50,0,50,0.0
device_id,d3b5fe48,49,1,50,0.02
device_ip,293e17e6,50,0,50,0.0
device_ip,5be594a0,50,0,50,0.0
device_id,49de38bb,44,6,50,0.12
device_ip,61a19177,47,3,50,0.06
device_ip,b82ea8cc,48,2,50,0.04
device_ip,4a7d049d,40,10,50,0.2
app_id,0a1adda9,39,11,50,0.22
device_ip,985336e2,38,12,50,0.24
device_ip,aba4cd3f,50,0,50,0.0
device_model,b5684ad4,46,4,50,0.08
device_ip,bfd779bf,50,0,50,0.0
device_ip,d44e44ef,44,6,50,0.12
device_ip,1eda24f8,34,16,50,0.32
device_ip,292360ad,45,5,50,0.1
device_ip,cc1dd53f,41,9,50,0.18
device_ip,7a6b8bc0,49,1,50,0.02
device_ip,ab0387cc,50,0,50,0.0
device_id,ab509325,50,0,50,0.0
device_id,1e2fd12f,45,5,50,0.1
device_ip,88554055,33,17,50,0.34
device_ip,541d4fcf,39,11,50,0.22
device_ip,24edd585,41,9,50,0.18
device_id,0bbd25a2,50,0,50,0.0
device_ip,ec1b9e64,43,7,50,0.14
device_id,7e6fa0cf,50,0,50,0.0
device_ip,d80d4f57,49,1,50,0.02
device_id,b030f4cb,50,0,50,0.0
device_ip,712d6603,39,11,50,0.22
device_ip,010bb456,50,0,50,0.0
device_ip,ba920638,50,0,50,0.0
device_ip,e615e02e,33,17,50,0.34
device_ip,803c954f,45,5,50,0.1
device_ip,93a20c74,48,2,50,0.04
device_ip,c272b010,50,0,50,0.0
device_ip,51871aaf,45,5,50,0.1
device_ip,42751532,48,2,50,0.04
device_ip,2f0b0fe6,27,23,50,0.46
device_ip,dc47f93e,48,2,50,0.04
device_ip,38714776,47,3,50,0.06
device_ip,0c6014a4,49,1,50,0.02
device_ip,19ce21dd,50,0,50,0.0
device_ip,46410182,50,0,50,0.0
device_ip,ac441baf,26,24,50,0.48
device_ip,2dc1ca54,50,0,50,0.0
device_ip,16af93ae,50,0,50,0.0
device_ip,e6d2ed6a,43,7,50,0.14
device_id,10b693ae,48,2,50,0.04
device_ip,917f4d44,37,13,50,0.26
device_id,2a873dd8,49,1,50,0.02
device_ip,3678961b,40,10,50,0.2
device_ip,a10b2b80,49,1,50,0.02
device_id,0592b4b5,45,5,50,0.1
device_ip,e6418f1f,50,0,50,0.0
device_ip,1d8472e4,33,17,50,0.34
device_ip,77d504e4,34,16,50,0.32
device_id,28217391,50,0,50,0.0
device_ip,d515d847,50,0,50,0.0
device_ip,31e1b0ca,41,9,50,0.18
device_ip,9c979b97,43,7,50,0.14
device_ip,4ff870a5,49,1,50,0.02
device_ip,9010aa9d,44,6,50,0.12
device_ip,f22276ad,47,3,50,0.06
device_ip,fb66c1a4,49,1,50,0.02
device_ip,2796bac3,43,7,50,0.14
device_ip,b621b1fe,48,2,50,0.04
device_id,e3953a0c,50,0,50,0.0
